EmployeeID,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,Attrition
2481,1.0,3.0,2.0,53,Non-Travel,Research & Development,10,4,Medical,Male,2,Healthcare Representative,Married,20700,4.0,13,2,27.0,2,3,0,2,4,3,No
2482,2.0,4.0,3.0,43,Travel_Rarely,Sales,16,2,Marketing,Female,1,Laboratory Technician,Single,67820,0.0,16,1,10.0,2,9,1,8,3,3,No
2483,4.0,4.0,3.0,34,Travel_Rarely,Sales,10,2,Life Sciences,Female,5,Sales Executive,Single,77790,5.0,12,1,6.0,2,2,2,2,3,3,No
2484,2.0,2.0,3.0,21,Travel_Rarely,Sales,1,2,Marketing,Male,5,Healthcare Representative,Single,27910,1.0,14,0,1.0,3,1,1,0,4,3,Yes
2485,4.0,3.0,3.0,38,Travel_Rarely,Research & Development,8,2,Life Sciences,Female,2,Sales Executive,Married,32010,1.0,11,1,5.0,3,5,0,4,2,3,No
2486,3.0,1.0,3.0,22,Travel_Rarely,Research & Development,1,3,Other,Male,4,Research Scientist,Married,49680,1.0,14,0,1.0,3,1,0,0,3,3,Yes
2487,1.0,4.0,3.0,31,Travel_Rarely,Research & Development,8,5,Life Sciences,Male,5,Sales Executive,Married,131200,1.0,12,2,13.0,6,12,5,7,2,3,No
2488,1.0,3.0,3.0,51,Travel_Rarely,Research & Development,1,4,Life Sciences,Female,1,Manager,Married,40330,2.0,14,0,15.0,2,2,2,2,3,3,No
2489,2.0,2.0,3.0,37,Travel_Rarely,Research & Development,24,1,Life Sciences,Male,2,Sales Executive,Married,32910,1.0,16,3,5.0,2,5,0,3,2,3,No
2490,3.0,4.0,3.0,46,Travel_Rarely,Sales,3,4,Marketing,Female,1,Sales Representative,Divorced,42720,7.0,13,0,24.0,3,2,2,2,4,3,No
2491,4.0,1.0,3.0,36,Travel_Rarely,Research & Development,27,3,Technical Degree,Female,4,Research Scientist,Married,50560,7.0,12,0,15.0,2,12,5,7,2,3,No
2492,3.0,2.0,2.0,44,Travel_Frequently,Sales,10,4,Life Sciences,Male,1,Research Scientist,Divorced,28440,1.0,12,0,6.0,2,5,2,3,4,3,Yes
2493,3.0,2.0,2.0,37,Travel_Rarely,Research & Development,19,2,Technical Degree,Male,2,Sales Executive,Divorced,27030,2.0,14,0,19.0,2,10,4,7,3,3,No
2494,3.0,4.0,3.0,35,Travel_Rarely,Research & Development,15,4,Life Sciences,Male,2,Research Scientist,Single,19040,1.0,22,1,10.0,4,10,7,7,3,4,Yes
2495,4.0,1.0,3.0,33,Travel_Rarely,Research & Development,8,5,Medical,Male,2,Laboratory Technician,Married,82240,6.0,19,0,14.0,3,10,7,6,3,3,No
2496,3.0,4.0,4.0,28,Travel_Rarely,Sales,9,3,Medical,Female,2,Sales Executive,Married,47660,1.0,12,0,5.0,3,5,0,3,3,3,No
2497,3.0,3.0,3.0,39,Travel_Rarely,Sales,3,4,Marketing,Female,2,Laboratory Technician,Single,26100,7.0,12,0,9.0,2,4,2,2,2,3,No
2498,2.0,2.0,3.0,46,Non-Travel,Research & Development,9,2,Life Sciences,Male,2,Manufacturing Director,Single,57310,8.0,17,0,6.0,2,2,2,2,3,3,No
2499,3.0,1.0,2.0,40,Travel_Rarely,Research & Development,2,2,Medical,Male,1,Research Director,Married,25390,4.0,12,1,7.0,3,4,0,2,3,3,No
2500,2.0,1.0,2.0,42,Travel_Rarely,Research & Development,7,4,Other,Female,2,Laboratory Technician,Married,57140,5.0,11,0,10.0,2,0,0,0,3,3,No
2501,2.0,4.0,3.0,35,Non-Travel,Sales,10,1,Life Sciences,Female,2,Research Director,Divorced,43230,2.0,18,3,15.0,3,7,1,7,3,3,No
2502,1.0,2.0,3.0,38,Non-Travel,Sales,6,4,Marketing,Male,3,Sales Executive,Divorced,73360,5.0,11,0,13.0,3,11,3,8,3,3,No
2503,4.0,1.0,2.0,34,Travel_Frequently,Research & Development,2,1,Life Sciences,Male,1,Manufacturing Director,Married,134990,4.0,23,2,11.0,2,7,0,7,4,4,Yes
2504,4.0,1.0,1.0,37,Travel_Rarely,Research & Development,24,3,Life Sciences,Male,1,Laboratory Technician,Single,137580,1.0,11,1,10.0,5,10,0,8,3,3,Yes
2505,3.0,4.0,3.0,39,Travel_Frequently,Research & Development,2,1,Medical,Male,2,Healthcare Representative,Divorced,51550,2.0,18,1,7.0,3,2,2,2,2,3,No
2506,1.0,3.0,2.0,43,Non-Travel,Human Resources,8,5,Medical,Female,3,Sales Executive,Single,22580,4.0,18,0,7.0,2,3,1,2,3,3,No
2507,2.0,2.0,1.0,41,Travel_Rarely,Research & Development,3,3,Life Sciences,Male,3,Research Scientist,Single,35970,3.0,13,1,11.0,2,3,1,2,1,3,No
2508,3.0,3.0,4.0,41,Travel_Rarely,Research & Development,1,1,Technical Degree,Male,3,Laboratory Technician,Divorced,25150,0.0,18,0,23.0,2,22,13,5,2,3,No
2509,1.0,3.0,3.0,30,Travel_Rarely,Sales,26,3,Marketing,Female,2,Manager,Single,44200,9.0,11,0,9.0,3,7,0,2,3,3,No
2510,4.0,2.0,3.0,26,Travel_Rarely,Human Resources,2,1,Technical Degree,Female,3,Sales Executive,Married,65780,0.0,15,2,6.0,3,5,1,4,2,3,Yes
2511,4.0,2.0,4.0,46,Travel_Rarely,Research & Development,10,3,Medical,Male,1,Sales Executive,Married,44220,4.0,11,1,13.0,2,9,3,7,3,3,Yes
2512,3.0,4.0,3.0,40,Travel_Rarely,Sales,27,2,Medical,Female,3,Sales Executive,Divorced,102740,4.0,18,0,12.0,3,5,0,3,3,3,No
2513,2.0,3.0,3.0,34,Travel_Rarely,Research & Development,2,3,Life Sciences,Male,2,Laboratory Technician,Married,53430,1.0,14,0,10.0,5,10,4,8,2,3,No
2514,2.0,2.0,2.0,58,Non-Travel,Research & Development,2,4,Medical,Male,1,Laboratory Technician,Divorced,23760,4.0,12,1,37.0,3,16,14,14,3,3,No
2515,2.0,3.0,4.0,35,Travel_Rarely,Research & Development,8,1,Technical Degree,Female,3,Manufacturing Director,Married,53460,0.0,14,0,6.0,3,5,0,3,2,3,No
2516,3.0,2.0,3.0,47,Travel_Rarely,Research & Development,19,5,Medical,Female,2,Research Scientist,Divorced,28270,8.0,14,1,28.0,3,22,14,10,3,3,No
2517,2.0,1.0,3.0,40,Travel_Rarely,Research & Development,1,4,Life Sciences,Male,2,Manager,Divorced,199430,2.0,13,1,15.0,3,7,7,7,3,3,No
2518,4.0,4.0,2.0,54,Travel_Rarely,Sales,27,4,Medical,Male,1,Research Scientist,Married,31310,4.0,14,0,14.0,3,7,1,7,2,3,No
2519,1.0,1.0,3.0,31,Travel_Frequently,Sales,8,4,Other,Female,3,Manufacturing Director,Married,25520,2.0,18,0,9.0,2,3,2,2,3,3,No
2520,3.0,1.0,3.0,28,Travel_Rarely,Sales,1,2,Life Sciences,Male,3,Manager,Married,44770,1.0,15,0,3.0,6,3,1,2,3,3,No
2521,2.0,4.0,2.0,38,Travel_Rarely,Research & Development,19,3,Medical,Female,2,Manufacturing Director,Married,64740,2.0,13,2,20.0,3,4,0,3,1,3,No
2522,3.0,4.0,3.0,26,Travel_Rarely,Sales,8,3,Marketing,Female,1,Healthcare Representative,Single,30330,1.0,12,0,5.0,2,5,1,2,2,3,No
2523,1.0,3.0,3.0,58,Travel_Frequently,Research & Development,10,4,Technical Degree,Female,1,Sales Representative,Married,29360,2.0,13,1,23.0,3,2,2,2,3,3,No
2524,2.0,3.0,1.0,18,Non-Travel,Research & Development,2,3,Life Sciences,Male,3,Sales Representative,Single,186060,1.0,24,2,0.0,4,0,0,0,3,4,No
2525,4.0,1.0,3.0,31,Travel_Rarely,Research & Development,2,3,Life Sciences,Male,3,Laboratory Technician,Married,21680,0.0,14,1,2.0,2,1,0,0,3,3,Yes
2526,1.0,1.0,3.0,29,Travel_Rarely,Research & Development,8,2,Medical,Male,1,Manager,Divorced,28530,4.0,14,1,4.0,5,2,2,0,2,3,Yes
2527,3.0,3.0,4.0,45,Non-Travel,Sales,1,4,Technical Degree,Male,1,Research Scientist,Married,170480,4.0,15,0,10.0,3,8,5,7,2,3,No
2528,4.0,2.0,3.0,36,Travel_Rarely,Sales,2,3,Technical Degree,Female,5,Laboratory Technician,Married,22900,4.0,11,0,15.0,5,1,0,0,3,3,No
2529,1.0,4.0,3.0,43,Travel_Frequently,Sales,8,3,Medical,Male,1,Research Director,Married,36000,1.0,23,0,7.0,2,7,7,7,3,4,No
2530,4.0,4.0,2.0,27,Travel_Frequently,Sales,8,4,Life Sciences,Male,5,Research Scientist,Single,21070,0.0,13,0,6.0,2,5,0,2,3,3,No
2531,4.0,4.0,4.0,29,Travel_Frequently,Research & Development,6,2,Medical,Male,1,Human Resources,Married,41150,1.0,11,0,11.0,1,11,3,10,3,3,No
2532,4.0,4.0,4.0,32,Travel_Frequently,Sales,9,4,Life Sciences,Male,4,Sales Executive,Single,43270,8.0,13,0,4.0,4,0,0,0,3,3,No
2533,3.0,3.0,2.0,42,Non-Travel,Research & Development,11,3,Medical,Male,1,Manager,Married,178560,3.0,18,0,10.0,2,6,3,3,3,3,No
2534,2.0,3.0,3.0,47,Travel_Rarely,Sales,2,2,Life Sciences,Female,5,Manager,Single,31960,4.0,14,1,7.0,3,2,2,0,2,3,No
2535,4.0,4.0,2.0,46,Travel_Rarely,Human Resources,1,3,Life Sciences,Female,1,Laboratory Technician,Divorced,190810,3.0,21,0,12.0,2,9,4,7,3,4,No
2536,3.0,4.0,3.0,28,Non-Travel,Research & Development,7,3,Life Sciences,Male,1,Sales Executive,Divorced,89660,1.0,16,1,3.0,3,3,2,2,2,3,No
2537,4.0,3.0,3.0,29,Travel_Rarely,Research & Development,16,3,Medical,Female,1,Manufacturing Director,Divorced,22100,8.0,11,1,11.0,4,7,1,6,3,3,No
2538,4.0,3.0,3.0,42,Travel_Rarely,Sales,2,4,Medical,Female,2,Research Director,Single,45390,4.0,17,1,8.0,5,0,0,0,3,3,No
2540,1.0,1.0,3.0,46,Travel_Rarely,Research & Development,23,1,Life Sciences,Male,2,Laboratory Technician,Divorced,34910,2.0,14,0,25.0,0,19,2,8,3,3,No
2541,2.0,3.0,3.0,27,Travel_Rarely,Sales,2,3,Life Sciences,Female,5,Research Scientist,Married,45410,1.0,14,2,9.0,4,9,5,8,4,3,No
2542,4.0,2.0,3.0,29,Travel_Rarely,Research & Development,1,2,Medical,Male,3,Sales Executive,Married,26780,1.0,25,1,1.0,3,1,0,0,3,4,No
2543,1.0,3.0,3.0,43,Travel_Rarely,Research & Development,1,3,Life Sciences,Male,1,Manufacturing Director,Married,73790,7.0,13,2,21.0,3,16,6,14,2,3,No
2544,4.0,2.0,3.0,48,Travel_Rarely,Research & Development,2,3,Life Sciences,Female,2,Manager,Married,62720,4.0,14,0,29.0,3,22,12,9,2,3,No
2545,4.0,4.0,2.0,29,Travel_Frequently,Research & Development,13,2,Life Sciences,Female,1,Laboratory Technician,Single,52200,1.0,17,0,1.0,3,1,1,0,2,3,Yes
2546,3.0,2.0,3.0,46,Travel_Rarely,Research & Development,4,4,Medical,Female,2,Sales Representative,Married,27430,5.0,25,1,14.0,1,8,0,7,4,4,Yes
2547,4.0,1.0,2.0,27,Travel_Frequently,Research & Development,16,4,Medical,Male,3,Healthcare Representative,Married,49980,0.0,20,2,8.0,3,7,7,3,3,4,No
2548,4.0,4.0,3.0,39,Travel_Rarely,Research & Development,2,3,Technical Degree,Male,3,Healthcare Representative,Divorced,102520,8.0,13,1,7.0,3,2,2,2,3,3,No
2549,2.0,4.0,4.0,55,Travel_Rarely,Research & Development,2,3,Life Sciences,Female,1,Human Resources,Married,27810,8.0,13,1,19.0,2,5,0,4,3,3,No
2550,2.0,2.0,3.0,28,Travel_Rarely,Research & Development,29,2,Life Sciences,Male,2,Laboratory Technician,Married,68520,1.0,18,1,1.0,2,1,0,0,4,3,No
2551,2.0,4.0,2.0,30,Travel_Rarely,Sales,12,4,Life Sciences,Female,2,Sales Executive,Single,49500,1.0,12,2,1.0,3,1,0,0,3,3,Yes
2552,4.0,2.0,3.0,22,Travel_Rarely,Research & Development,16,2,Life Sciences,Female,2,Laboratory Technician,Single,35790,1.0,19,3,1.0,3,1,0,0,3,3,Yes
2553,2.0,3.0,3.0,36,Travel_Rarely,Research & Development,11,3,Life Sciences,Male,1,Sales Executive,Married,131910,1.0,14,1,10.0,2,10,1,7,2,3,No
2554,2.0,3.0,3.0,31,Travel_Rarely,Research & Development,2,4,Life Sciences,Female,5,Manager,Divorced,103770,1.0,14,0,10.0,2,10,0,2,3,3,No
2555,3.0,4.0,3.0,34,Travel_Rarely,Sales,14,2,Technical Degree,Female,1,Sales Executive,Married,22350,2.0,14,1,9.0,2,5,1,0,3,3,No
2556,4.0,1.0,3.0,29,Travel_Rarely,Research & Development,5,5,Life Sciences,Female,1,Sales Executive,Single,105020,3.0,12,0,11.0,4,3,1,2,2,3,No
2557,4.0,1.0,3.0,37,Travel_Rarely,Research & Development,7,2,Medical,Male,1,Manufacturing Director,Married,20110,5.0,13,0,16.0,4,5,0,4,4,3,No
2558,4.0,2.0,3.0,35,Travel_Rarely,Sales,2,1,Technical Degree,Male,2,Laboratory Technician,Married,18590,0.0,25,1,4.0,2,3,0,2,2,4,No
2559,2.0,4.0,2.0,45,Travel_Rarely,Research & Development,3,3,Medical,Female,2,Sales Executive,Married,37600,0.0,14,1,10.0,2,9,3,8,2,3,No
2560,2.0,4.0,2.0,36,Travel_Frequently,Research & Development,5,3,Medical,Female,4,Manufacturing Director,Single,177790,1.0,17,1,10.0,5,10,0,8,1,3,No
2561,1.0,1.0,3.0,40,Travel_Rarely,Research & Development,3,3,Other,Male,1,Sales Executive,Divorced,68330,2.0,13,0,22.0,3,19,11,16,3,3,No
2562,2.0,3.0,2.0,26,Travel_Rarely,Research & Development,26,2,Life Sciences,Male,2,Human Resources,Married,68120,1.0,13,0,1.0,2,1,1,0,2,3,No
2563,1.0,3.0,2.0,27,Travel_Rarely,Research & Development,4,3,Technical Degree,Male,2,Manufacturing Director,Single,51710,0.0,20,1,9.0,1,8,0,7,2,4,No
2564,4.0,4.0,3.0,48,Travel_Frequently,Research & Development,2,3,Life Sciences,Male,2,Research Director,Divorced,197400,3.0,14,0,24.0,2,22,4,7,4,3,No
2565,2.0,1.0,3.0,44,Travel_Rarely,Sales,1,2,Medical,Male,4,Manager,Married,187110,2.0,12,1,10.0,0,2,2,2,3,3,No
2566,4.0,1.0,3.0,34,Non-Travel,Research & Development,27,2,Life Sciences,Female,1,Sales Representative,Married,36920,1.0,12,1,5.0,5,5,3,0,3,3,Yes
2568,3.0,2.0,1.0,36,Travel_Rarely,Research & Development,13,3,Technical Degree,Female,3,Healthcare Representative,Married,25170,2.0,14,0,12.0,3,4,1,3,3,3,No
2569,3.0,2.0,3.0,41,Travel_Rarely,Research & Development,5,3,Life Sciences,Female,1,Sales Executive,Married,66230,5.0,18,0,14.0,3,5,1,4,3,3,No
2570,3.0,1.0,4.0,42,Travel_Rarely,Research & Development,7,3,Technical Degree,Female,2,Sales Executive,Married,182650,9.0,12,1,18.0,4,13,5,7,3,3,No
2571,3.0,4.0,3.0,31,Travel_Rarely,Sales,9,4,Life Sciences,Female,1,Sales Executive,Divorced,161240,2.0,23,1,8.0,2,5,1,4,2,4,No
2572,4.0,4.0,2.0,34,Travel_Rarely,Research & Development,8,1,Life Sciences,Female,3,Laboratory Technician,Married,25850,3.0,12,0,9.0,5,4,0,1,3,3,No
2573,1.0,3.0,2.0,31,Travel_Rarely,Sales,25,2,Life Sciences,Female,3,Manufacturing Director,Divorced,182130,8.0,21,2,4.0,3,2,2,2,4,4,No
2574,3.0,4.0,3.0,26,Travel_Frequently,Sales,16,2,Life Sciences,Male,2,Healthcare Representative,Married,83800,0.0,14,0,8.0,3,7,7,7,4,3,No
2575,2.0,3.0,3.0,45,Travel_Frequently,Research & Development,8,4,Life Sciences,Female,2,Manager,Single,29940,4.0,18,1,12.0,2,4,0,3,3,3,No
2576,2.0,3.0,2.0,33,Travel_Rarely,Sales,1,3,Life Sciences,Female,5,Sales Executive,Single,12230,1.0,13,1,10.0,3,10,0,9,3,3,No
2577,3.0,4.0,3.0,28,Travel_Frequently,Sales,8,3,Life Sciences,Male,4,Research Scientist,Married,11180,1.0,11,0,7.0,3,7,0,7,3,3,No
2578,3.0,1.0,3.0,29,Travel_Frequently,Human Resources,2,4,Human Resources,Male,2,Sales Executive,Single,28750,1.0,11,0,1.0,3,1,0,0,3,3,Yes
2579,1.0,3.0,3.0,39,Non-Travel,Research & Development,8,5,Medical,Female,2,Sales Representative,Married,188240,6.0,19,1,10.0,4,3,1,2,3,3,No
2580,2.0,2.0,2.0,27,Travel_Rarely,Sales,3,2,Technical Degree,Male,2,Healthcare Representative,Married,135770,1.0,12,1,6.0,2,5,1,2,3,3,No
2581,3.0,4.0,3.0,34,Travel_Frequently,Research & Development,9,4,Life Sciences,Female,2,Manufacturing Director,Married,26250,1.0,12,3,16.0,4,15,6,11,3,3,No
2582,4.0,3.0,3.0,28,Travel_Rarely,Research & Development,25,3,Technical Degree,Male,1,Research Director,Single,187890,3.0,16,1,6.0,4,2,2,2,3,3,Yes
2583,3.0,2.0,4.0,47,Non-Travel,Research & Development,1,4,Medical,Male,1,Research Scientist,Married,45380,8.0,11,0,16.0,3,8,1,7,3,3,No
2584,4.0,1.0,3.0,56,Travel_Rarely,Research & Development,4,3,Technical Degree,Female,2,Sales Executive,Married,198470,4.0,14,0,6.0,6,0,0,0,3,3,No
2585,1.0,1.0,3.0,39,Travel_Rarely,Research & Development,1,3,Other,Female,1,Laboratory Technician,Married,105120,1.0,12,1,10.0,2,10,7,9,3,3,No
2586,4.0,2.0,3.0,38,Travel_Frequently,Research & Development,4,2,Medical,Female,1,Manager,Divorced,44440,1.0,13,0,20.0,2,20,0,7,3,3,No
2587,4.0,4.0,2.0,58,Travel_Rarely,Sales,5,3,Marketing,Male,5,Sales Representative,Married,21540,4.0,21,1,29.0,3,1,0,0,3,4,No
2588,1.0,3.0,3.0,32,Travel_Frequently,Research & Development,9,3,Life Sciences,Male,2,Laboratory Technician,Single,191900,3.0,17,1,8.0,2,4,0,3,3,3,Yes
2589,2.0,4.0,4.0,38,Travel_Rarely,Research & Development,3,4,Life Sciences,Female,1,Sales Representative,Divorced,44900,2.0,21,1,10.0,1,5,0,3,3,4,No
2590,2.0,4.0,3.0,49,Travel_Frequently,Sales,11,4,Life Sciences,Male,2,Research Scientist,Married,35060,3.0,11,1,28.0,4,5,4,3,2,3,No
2591,2.0,4.0,3.0,42,Travel_Rarely,Sales,1,3,Life Sciences,Female,1,Sales Executive,Divorced,23720,3.0,12,1,14.0,3,0,0,0,3,3,No
2592,1.0,2.0,3.0,27,Travel_Frequently,Sales,8,1,Life Sciences,Male,4,Laboratory Technician,Married,102310,1.0,13,1,1.0,2,1,0,0,3,3,Yes
2593,2.0,1.0,1.0,35,Travel_Rarely,Research & Development,25,1,Medical,Male,1,Sales Executive,Married,54100,0.0,18,0,6.0,4,5,0,4,3,3,No
2594,3.0,3.0,2.0,28,Non-Travel,Research & Development,21,1,Medical,Male,3,Research Scientist,Single,79780,1.0,16,2,5.0,2,5,1,4,3,3,No
2595,3.0,1.0,4.0,31,Non-Travel,Sales,23,1,Medical,Male,1,Sales Executive,Divorced,38670,1.0,11,1,4.0,4,4,2,3,4,3,No
2596,1.0,2.0,3.0,36,Non-Travel,Research & Development,1,3,Life Sciences,Male,2,Research Scientist,Married,28380,1.0,19,2,5.0,5,5,0,2,1,3,No
2597,1.0,4.0,2.0,34,Travel_Rarely,Sales,2,3,Marketing,Male,4,Healthcare Representative,Single,46950,1.0,16,1,14.0,2,14,2,1,3,3,No
2598,4.0,3.0,2.0,34,Travel_Rarely,Research & Development,19,3,Technical Degree,Female,1,Research Director,Divorced,33390,1.0,16,0,9.0,2,8,1,1,2,3,No
2599,3.0,1.0,2.0,26,Travel_Rarely,Research & Development,2,2,Life Sciences,Male,2,Research Scientist,Single,20800,0.0,13,0,8.0,6,7,7,6,4,3,No
2600,1.0,1.0,2.0,29,Travel_Rarely,Research & Development,2,4,Other,Male,2,Laboratory Technician,Married,20960,0.0,22,0,6.0,2,5,0,2,4,4,No
2601,3.0,4.0,3.0,32,Non-Travel,Research & Development,3,1,Life Sciences,Male,3,Manager,Divorced,62090,5.0,17,1,9.0,5,5,1,2,4,3,No
2602,4.0,1.0,3.0,31,Travel_Frequently,Research & Development,25,5,Technical Degree,Female,2,Human Resources,Married,180610,1.0,14,1,10.0,2,10,8,7,3,3,No
2603,3.0,4.0,2.0,28,Travel_Rarely,Sales,7,5,Life Sciences,Female,2,Sales Representative,Divorced,171230,5.0,15,1,6.0,2,4,0,3,2,3,Yes
2604,1.0,1.0,2.0,38,Travel_Rarely,Research & Development,9,2,Technical Degree,Male,3,Sales Representative,Single,23720,4.0,12,0,20.0,3,1,0,0,2,3,No
2605,3.0,4.0,3.0,35,Travel_Rarely,Research & Development,5,3,Life Sciences,Male,2,Sales Representative,Married,48830,1.0,18,1,10.0,1,10,0,9,1,3,No
2606,4.0,4.0,3.0,27,Travel_Rarely,Sales,2,3,Life Sciences,Female,1,Manager,Single,39040,1.0,15,0,7.0,2,7,0,7,3,3,No
2607,4.0,4.0,3.0,32,Travel_Rarely,Research & Development,8,1,Medical,Female,2,Research Scientist,Single,46270,8.0,17,1,8.0,2,1,0,0,2,3,No
2608,1.0,4.0,3.0,31,Travel_Frequently,Research & Development,2,1,Other,Male,3,Sales Executive,Married,70940,1.0,14,1,10.0,2,10,0,8,3,3,Yes
2610,1.0,3.0,2.0,54,Travel_Rarely,Research & Development,14,3,Other,Male,3,Research Scientist,Married,66740,3.0,17,1,9.0,2,4,2,3,3,3,No
2611,4.0,3.0,3.0,33,Travel_Frequently,Research & Development,2,4,Medical,Female,4,Sales Executive,Divorced,168800,1.0,14,3,9.0,2,9,2,8,3,3,No
2612,1.0,3.0,3.0,43,Travel_Rarely,Research & Development,3,3,Medical,Male,1,Research Scientist,Married,90940,1.0,12,1,10.0,0,10,0,9,3,3,No
2613,4.0,2.0,3.0,38,Travel_Frequently,Research & Development,2,5,Medical,Female,4,Sales Executive,Married,84460,0.0,14,0,7.0,3,6,1,2,2,3,No
2614,3.0,2.0,3.0,55,Travel_Rarely,Sales,9,3,Marketing,Male,2,Laboratory Technician,Married,119160,4.0,15,1,35.0,3,10,1,4,2,3,No
2615,4.0,4.0,3.0,31,Travel_Rarely,Sales,6,3,Other,Male,1,Manufacturing Director,Divorced,45340,1.0,13,0,1.0,2,1,0,0,3,3,No
2616,2.0,1.0,3.0,39,Travel_Rarely,Research & Development,4,3,Life Sciences,Male,2,Sales Executive,Single,98520,0.0,12,1,21.0,5,20,11,10,2,3,No
2617,4.0,3.0,3.0,42,Non-Travel,Research & Development,10,4,Life Sciences,Female,2,Research Scientist,Single,61510,1.0,13,1,20.0,3,20,3,7,3,3,No
2618,3.0,3.0,4.0,31,Non-Travel,Research & Development,14,2,Life Sciences,Male,2,Healthcare Representative,Married,23020,4.0,14,0,13.0,3,11,4,8,3,3,No
2619,3.0,1.0,3.0,54,Travel_Rarely,Research & Development,1,3,Medical,Female,2,Human Resources,Single,23620,6.0,13,1,9.0,2,5,1,4,4,3,No
2620,2.0,3.0,2.0,24,Travel_Rarely,Research & Development,5,4,Other,Male,1,Manufacturing Director,Single,178610,1.0,11,2,4.0,5,4,1,2,1,3,No
2621,4.0,4.0,4.0,23,Travel_Rarely,Research & Development,7,3,Life Sciences,Male,2,Research Scientist,Single,191870,1.0,11,1,5.0,2,5,1,4,3,3,No
2622,4.0,3.0,4.0,40,Travel_Frequently,Research & Development,21,3,Medical,Female,3,Research Scientist,Married,197170,1.0,21,0,10.0,1,10,9,4,2,4,No
2623,2.0,2.0,3.0,40,Travel_Rarely,Research & Development,8,1,Medical,Female,5,Research Scientist,Married,35440,3.0,18,3,15.0,3,11,5,10,2,3,No
2624,3.0,2.0,3.0,25,Travel_Rarely,Sales,20,5,Medical,Female,2,Laboratory Technician,Married,85000,4.0,12,0,6.0,2,2,1,2,3,3,No
2625,4.0,2.0,2.0,30,Travel_Rarely,Human Resources,20,4,Life Sciences,Male,2,Research Scientist,Married,46610,1.0,11,0,12.0,3,12,1,7,2,3,No
2626,4.0,3.0,2.0,25,Travel_Rarely,Research & Development,7,2,Medical,Male,5,Sales Executive,Divorced,41030,6.0,15,1,7.0,2,2,0,2,3,3,No
2627,1.0,3.0,3.0,47,Travel_Rarely,Research & Development,1,4,Life Sciences,Male,2,Sales Executive,Single,42490,2.0,13,1,25.0,2,17,12,11,2,3,No
2628,2.0,3.0,2.0,33,Non-Travel,Research & Development,1,3,Life Sciences,Male,2,Research Scientist,Divorced,140260,1.0,12,0,1.0,4,1,0,0,3,3,No
2629,4.0,2.0,3.0,38,Travel_Rarely,Research & Development,19,3,Life Sciences,Female,2,Sales Executive,Married,68930,0.0,17,0,16.0,3,15,5,8,3,3,No
2630,1.0,3.0,3.0,31,Travel_Rarely,Research & Development,10,4,Medical,Female,3,Sales Executive,Married,61250,0.0,13,1,3.0,3,2,1,2,3,3,No
2631,1.0,3.0,3.0,38,Travel_Frequently,Research & Development,1,4,Other,Male,2,Research Scientist,Married,36690,2.0,19,0,10.0,2,8,7,7,3,3,No
2632,4.0,1.0,2.0,42,Travel_Rarely,Research & Development,6,3,Medical,Male,2,Laboratory Technician,Divorced,100080,6.0,19,1,9.0,3,4,1,2,1,3,No
2633,4.0,4.0,3.0,41,Travel_Rarely,Sales,2,2,Medical,Male,1,Healthcare Representative,Married,23870,3.0,17,1,12.0,1,5,1,0,1,3,No
2634,3.0,2.0,1.0,47,Non-Travel,Research & Development,21,2,Medical,Male,1,Sales Executive,Married,46390,0.0,11,1,14.0,2,13,5,12,2,3,No
2635,4.0,3.0,3.0,35,Travel_Rarely,Research & Development,4,3,Life Sciences,Male,2,Healthcare Representative,Married,78980,7.0,15,0,5.0,2,2,2,2,2,3,No
2636,4.0,3.0,4.0,22,Travel_Rarely,Human Resources,12,1,Human Resources,Male,2,Sales Executive,Single,25340,0.0,11,0,4.0,1,3,1,2,3,3,No
2637,2.0,3.0,3.0,35,Travel_Rarely,Research & Development,9,3,Medical,Female,2,Sales Executive,Single,131420,1.0,25,2,10.0,4,10,0,8,3,4,No
2638,2.0,4.0,3.0,33,Travel_Rarely,Sales,3,4,Medical,Male,3,Healthcare Representative,Married,16110,0.0,14,0,10.0,2,9,8,1,2,3,No
2639,3.0,2.0,3.0,32,Travel_Rarely,Research & Development,3,2,Technical Degree,Male,3,Manufacturing Director,Single,53630,1.0,13,0,6.0,4,6,4,1,3,3,No
2640,1.0,4.0,2.0,40,Travel_Rarely,Research & Development,1,4,Medical,Male,2,Research Director,Married,50710,8.0,17,1,8.0,3,1,0,0,2,3,No
2641,2.0,2.0,3.0,32,Travel_Rarely,Research & Development,1,2,Medical,Male,3,Sales Executive,Married,136950,0.0,13,0,3.0,3,2,2,2,3,3,No
2642,1.0,4.0,3.0,39,Travel_Rarely,Research & Development,4,4,Life Sciences,Male,1,Sales Executive,Single,134020,7.0,14,1,18.0,1,7,1,7,3,3,No
2643,2.0,3.0,3.0,38,Travel_Rarely,Sales,20,4,Medical,Female,2,Research Director,Married,20290,3.0,11,1,20.0,3,18,1,11,2,3,No
